order_item_id,order_id,product_id,quantity,unit_price,discount,gross_amount,discount_amount,net_amount
2413,11180,60,4,1061.74,0.1,4246.96,424.696,3822.264
2414,11181,75,2,785.88,0.15,1571.76,235.76399999999998,1335.996
2415,11182,47,1,1100.98,0.15,1100.98,165.147,935.8330000000001
2416,11183,32,3,1619.76,0.0,4859.28,0.0,4859.28
2417,11184,48,1,1248.06,0.1,1248.06,124.806,1123.254
2418,11184,34,1,995.24,0.0,995.24,0.0,995.24
2419,11185,15,1,1582.56,0.15,1582.56,237.384,1345.176
2420,11185,76,2,1769.69,0.1,3539.38,353.93800000000005,3185.442
2421,11185,7,4,434.89,0.0,1739.56,0.0,1739.56
2422,11186,61,3,692.49,0.15,2077.4700000000003,311.62050000000005,1765.8495000000003
2423,11187,79,1,1747.49,0.15,1747.49,262.1235,1485.3665
2424,11187,42,1,633.98,0.05,633.98,31.699,602.2810000000001
2425,11188,13,5,1159.99,0.0,5799.95,0.0,5799.95
2426,11188,29,5,143.1,0.05,715.5,35.775,679.725
2427,11189,18,2,556.23,0.15,1112.46,166.869,945.591
2428,11189,19,2,1466.67,0.05,2933.34,146.667,2786.6730000000002
2429,11190,4,1,232.57,0.0,232.57,0.0,232.57
2430,11190,63,1,1121.93,0.05,1121.93,56.096500000000006,1065.8335
2431,11190,40,1,728.93,0.1,728.93,72.893,656.0369999999999
2432,11191,1,4,370.57,0.05,1482.28,74.114,1408.166
2433,11191,56,1,299.44,0.0,299.44,0.0,299.44
2434,11192,70,1,570.36,0.0,570.36,0.0,570.36
2435,11192,67,1,503.05,0.05,503.05,25.152500000000003,477.89750000000004
2436,11192,56,2,299.44,0.05,598.88,29.944000000000003,568.936
2437,11193,64,1,488.03,0.1,488.03,48.803,439.227
2438,11193,29,1,143.1,0.05,143.1,7.155,135.945
2439,11194,27,5,875.56,0.0,4377.799999999999,0.0,4377.799999999999
2440,11194,51,2,229.5,0.0,459.0,0.0,459.0
2441,11195,46,1,1611.71,0.05,1611.71,80.58550000000001,1531.1245000000001
2442,11195,56,1,299.44,0.0,299.44,0.0,299.44
2443,11196,25,4,1143.4,0.0,4573.6,0.0,4573.6
2444,11196,70,1,570.36,0.1,570.36,57.036,513.3240000000001
2445,11196,27,1,875.56,0.15,875.56,131.33399999999997,744.226
2446,11197,30,5,514.19,0.1,2570.9500000000003,257.095,2313.8550000000005
2447,11197,12,2,1454.99,0.2,2909.98,581.996,2327.984
2448,11197,53,1,1089.37,0.05,1089.37,54.4685,1034.9015
2449,11197,58,1,704.5,0.0,704.5,0.0,704.5
2450,11198,49,4,1437.37,0.15,5749.48,862.4219999999999,4887.058
2451,11198,54,1,1362.16,0.0,1362.16,0.0,1362.16
2452,11199,5,2,287.49,0.15,574.98,86.247,488.733
2453,11199,33,1,960.09,0.1,960.09,96.00900000000001,864.081
2454,11199,65,3,255.07,0.1,765.21,76.521,688.6890000000001
2455,11200,21,1,397.38,0.05,397.38,19.869,377.51099999999997
2456,11201,80,1,1568.67,0.1,1568.67,156.86700000000002,1411.803
2457,11201,57,2,568.09,0.0,1136.18,0.0,1136.18
2458,11201,43,3,443.69,0.05,1331.07,66.5535,1264.5165
2459,11201,61,1,692.49,0.1,692.49,69.24900000000001,623.241
2460,11202,25,3,1143.4,0.05,3430.2000000000003,171.51000000000002,3258.69
2461,11203,58,3,704.5,0.0,2113.5,0.0,2113.5
2462,11204,67,1,503.05,0.0,503.05,0.0,503.05
2463,11205,35,1,264.34,0.1,264.34,26.433999999999997,237.90599999999998
2464,11205,58,1,704.5,0.15,704.5,105.675,598.825
2465,11205,40,1,728.93,0.05,728.93,36.4465,692.4834999999999
2466,11205,54,1,1362.16,0.05,1362.16,68.108,1294.0520000000001
2467,11206,45,1,285.99,0.0,285.99,0.0,285.99
2468,11206,18,3,556.23,0.15,1668.69,250.30349999999999,1418.3865
2469,11206,6,2,872.54,0.15,1745.08,261.762,1483.318
2470,11207,80,3,1568.67,0.15,4706.01,705.9015,4000.1085000000003
2471,11207,6,4,872.54,0.05,3490.16,174.508,3315.652
2472,11207,31,1,1306.96,0.1,1306.96,130.696,1176.2640000000001
2473,11207,51,4,229.5,0.1,918.0,91.80000000000001,826.2
2474,11208,24,1,913.38,0.1,913.38,91.33800000000001,822.042
2475,11208,59,4,1190.98,0.15,4763.92,714.588,4049.3320000000003
2476,11208,3,1,384.46,0.1,384.46,38.446,346.014
2477,11209,1,2,370.57,0.05,741.14,37.057,704.083
2478,11209,33,1,960.09,0.05,960.09,48.00450000000001,912.0855
2479,11210,16,1,1663.9,0.1,1663.9,166.39000000000001,1497.51
2480,11210,13,1,1159.99,0.15,1159.99,173.9985,985.9915
2481,11210,1,1,370.57,0.0,370.57,0.0,370.57
2482,11210,78,2,764.31,0.1,1528.62,152.862,1375.7579999999998
2483,11211,68,1,356.37,0.0,356.37,0.0,356.37
2484,11211,26,2,714.53,0.05,1429.06,71.453,1357.607
2485,11211,80,1,1568.67,0.0,1568.67,0.0,1568.67
2486,11211,9,2,945.88,0.1,1891.76,189.17600000000002,1702.584
2487,11212,66,1,342.92,0.05,342.92,17.146,325.774
2488,11212,72,1,1622.44,0.1,1622.44,162.24400000000003,1460.196
2489,11213,12,2,1454.99,0.1,2909.98,290.998,2618.982
2490,11214,3,1,384.46,0.0,384.46,0.0,384.46
2491,11214,63,2,1121.93,0.05,2243.86,112.19300000000001,2131.667
2492,11215,6,5,872.54,0.15,4362.7,654.405,3708.295
2493,11215,30,1,514.19,0.1,514.19,51.41900000000001,462.7710000000001
2494,11215,64,1,488.03,0.0,488.03,0.0,488.03
2495,11215,29,1,143.1,0.0,143.1,0.0,143.1
2496,11216,80,4,1568.67,0.05,6274.68,313.73400000000004,5960.946
2497,11216,67,1,503.05,0.0,503.05,0.0,503.05
2498,11216,44,1,643.3,0.05,643.3,32.165,611.135
2499,11217,4,1,232.57,0.05,232.57,11.6285,220.9415
2500,11217,44,1,643.3,0.05,643.3,32.165,611.135
2501,11217,51,1,229.5,0.1,229.5,22.950000000000003,206.55
2502,11218,51,1,229.5,0.05,229.5,11.475000000000001,218.025
2503,11218,17,1,185.05,0.05,185.05,9.252500000000001,175.7975
2504,11218,49,1,1437.37,0.1,1437.37,143.737,1293.6329999999998
2505,11218,79,3,1747.49,0.15,5242.47,786.3705,4456.0995
2506,11219,10,3,1267.48,0.0,3802.44,0.0,3802.44
2507,11219,14,1,220.63,0.0,220.63,0.0,220.63
2508,11219,31,1,1306.96,0.1,1306.96,130.696,1176.2640000000001
2509,11220,61,1,692.49,0.0,692.49,0.0,692.49
2510,11220,35,1,264.34,0.0,264.34,0.0,264.34
2511,11220,10,2,1267.48,0.05,2534.96,126.748,2408.212
2512,11221,25,3,1143.4,0.1,3430.2000000000003,343.02000000000004,3087.1800000000003
2513,11221,28,1,1365.65,0.05,1365.65,68.28250000000001,1297.3675
2514,11221,29,3,143.1,0.1,429.29999999999995,42.93,386.36999999999995
2515,11222,13,5,1159.99,0.05,5799.95,289.9975,5509.952499999999
2516,11223,36,3,849.55,0.0,2548.6499999999996,0.0,2548.6499999999996
2517,11223,3,3,384.46,0.1,1153.3799999999999,115.338,1038.042
2518,11224,60,3,1061.74,0.1,3185.2200000000003,318.52200000000005,2866.6980000000003
2519,11224,12,2,1454.99,0.05,2909.98,145.499,2764.481
2520,11225,23,1,717.21,0.15,717.21,107.5815,609.6285
2521,11225,38,2,497.05,0.0,994.1,0.0,994.1
2522,11225,58,4,704.5,0.0,2818.0,0.0,2818.0
2523,11226,55,2,822.45,0.05,1644.9,82.245,1562.6550000000002
2524,11226,73,1,218.0,0.05,218.0,10.9,207.1
2525,11227,12,1,1454.99,0.2,1454.99,290.998,1163.992
2526,11228,58,5,704.5,0.1,3522.5,352.25,3170.25
2527,11229,1,1,370.57,0.15,370.57,55.585499999999996,314.9845
2528,11229,68,2,356.37,0.0,712.74,0.0,712.74
2529,11230,36,2,849.55,0.1,1699.1,169.91,1529.1899999999998
2530,11230,9,1,945.88,0.0,945.88,0.0,945.88
2531,11231,42,3,633.98,0.0,1901.94,0.0,1901.94
2532,11232,10,2,1267.48,0.15,2534.96,380.24399999999997,2154.716
2533,11233,17,1,185.05,0.05,185.05,9.252500000000001,175.7975
2534,11233,9,1,945.88,0.05,945.88,47.294000000000004,898.586
2535,11234,43,2,443.69,0.2,887.38,177.476,709.904
2536,11235,80,1,1568.67,0.0,1568.67,0.0,1568.67
2537,11236,3,1,384.46,0.15,384.46,57.669,326.791
2538,11236,38,3,497.05,0.15,1491.15,223.6725,1267.4775
2539,11237,78,1,764.31,0.0,764.31,0.0,764.31
2540,11237,9,2,945.88,0.1,1891.76,189.17600000000002,1702.584
2541,11238,2,1,559.18,0.1,559.18,55.918,503.26199999999994
2542,11238,14,2,220.63,0.05,441.26,22.063000000000002,419.197
2543,11239,17,1,185.05,0.0,185.05,0.0,185.05
2544,11240,46,1,1611.71,0.0,1611.71,0.0,1611.71
2545,11240,78,1,764.31,0.1,764.31,76.431,687.8789999999999
2546,11240,33,3,960.09,0.05,2880.27,144.0135,2736.2565
2547,11241,75,4,785.88,0.1,3143.52,314.35200000000003,2829.168
2548,11241,22,1,440.08,0.05,440.08,22.004,418.07599999999996
2549,11242,43,2,443.69,0.0,887.38,0.0,887.38
2550,11243,4,3,232.57,0.1,697.71,69.771,627.9390000000001
2551,11244,33,4,960.09,0.15,3840.36,576.054,3264.306
2552,11245,2,3,559.18,0.1,1677.54,167.75400000000002,1509.786
2553,11246,28,2,1365.65,0.1,2731.3,273.13000000000005,2458.17
2554,11247,54,2,1362.16,0.15,2724.32,408.648,2315.672
2555,11247,70,3,570.36,0.1,1711.08,171.108,1539.972
2556,11248,72,1,1622.44,0.0,1622.44,0.0,1622.44
2557,11248,70,1,570.36,0.0,570.36,0.0,570.36
2558,11249,78,1,764.31,0.05,764.31,38.2155,726.0944999999999
2559,11249,40,2,728.93,0.05,1457.86,72.893,1384.9669999999999
2560,11250,36,3,849.55,0.15,2548.6499999999996,382.29749999999996,2166.3524999999995
2561,11250,2,3,559.18,0.2,1677.54,335.50800000000004,1342.032
2562,11250,65,1,255.07,0.15,255.07,38.2605,216.80949999999999
2563,11251,29,1,143.1,0.15,143.1,21.465,121.63499999999999
2564,11252,12,2,1454.99,0.15,2909.98,436.497,2473.483
2565,11252,5,4,287.49,0.0,1149.96,0.0,1149.96
2566,11252,37,1,996.1,0.05,996.1,49.80500000000001,946.2950000000001
2567,11252,48,1,1248.06,0.2,1248.06,249.612,998.448
2568,11253,50,3,937.32,0.1,2811.96,281.196,2530.764
2569,11254,39,2,543.1,0.0,1086.2,0.0,1086.2
2570,11254,29,2,143.1,0.0,286.2,0.0,286.2
2571,11255,2,1,559.18,0.0,559.18,0.0,559.18
2572,11256,1,2,370.57,0.1,741.14,74.114,667.026
2573,11256,14,1,220.63,0.05,220.63,11.031500000000001,209.5985
2574,11256,42,1,633.98,0.1,633.98,63.398,570.582
2575,11257,44,1,643.3,0.1,643.3,64.33,578.9699999999999
2576,11257,16,1,1663.9,0.1,1663.9,166.39000000000001,1497.51
2577,11258,2,3,559.18,0.1,1677.54,167.75400000000002,1509.786
2578,11259,47,2,1100.98,0.2,2201.96,440.39200000000005,1761.568
2579,11259,59,1,1190.98,0.0,1190.98,0.0,1190.98
2580,11260,13,3,1159.99,0.1,3479.9700000000003,347.99700000000007,3131.973
2581,11261,9,3,945.88,0.05,2837.64,141.882,2695.758
2582,11261,52,4,1003.82,0.05,4015.28,200.764,3814.516
2583,11261,80,5,1568.67,0.1,7843.35,784.335,7059.015
2584,11262,23,1,717.21,0.0,717.21,0.0,717.21
2585,11262,78,1,764.31,0.05,764.31,38.2155,726.0944999999999
2586,11263,6,2,872.54,0.05,1745.08,87.254,1657.826
2587,11264,75,2,785.88,0.1,1571.76,157.17600000000002,1414.584
2588,11264,30,1,514.19,0.05,514.19,25.709500000000006,488.48050000000006
2589,11265,36,1,849.55,0.05,849.55,42.4775,807.0725
2590,11266,18,3,556.23,0.1,1668.69,166.86900000000003,1501.821
2591,11266,26,1,714.53,0.0,714.53,0.0,714.53
2592,11267,10,3,1267.48,0.05,3802.44,190.122,3612.318
2593,11268,75,3,785.88,0.05,2357.64,117.882,2239.758
2594,11268,69,2,400.9,0.1,801.8,80.18,721.6199999999999
2595,11269,71,1,378.2,0.0,378.2,0.0,378.2
2596,11269,39,1,543.1,0.05,543.1,27.155,515.945
2597,11269,15,1,1582.56,0.0,1582.56,0.0,1582.56
2598,11269,56,4,299.44,0.0,1197.76,0.0,1197.76
2599,11270,71,5,378.2,0.05,1891.0,94.55000000000001,1796.45
2600,11271,58,2,704.5,0.1,1409.0,140.9,1268.1
2601,11271,19,2,1466.67,0.0,2933.34,0.0,2933.34
2602,11271,28,1,1365.65,0.0,1365.65,0.0,1365.65
2603,11271,75,2,785.88,0.0,1571.76,0.0,1571.76
2604,11272,76,1,1769.69,0.0,1769.69,0.0,1769.69
2605,11272,55,1,822.45,0.0,822.45,0.0,822.45
2606,11273,15,1,1582.56,0.05,1582.56,79.128,1503.432
2607,11274,56,2,299.44,0.1,598.88,59.888000000000005,538.992
2608,11274,58,1,704.5,0.05,704.5,35.225,669.275
2609,11275,72,3,1622.44,0.0,4867.32,0.0,4867.32
2610,11275,79,2,1747.49,0.05,3494.98,174.74900000000002,3320.2309999999998
2611,11275,69,2,400.9,0.1,801.8,80.18,721.6199999999999
2612,11276,57,1,568.09,0.0,568.09,0.0,568.09
2613,11276,27,1,875.56,0.05,875.56,43.778,831.7819999999999
2614,11277,4,1,232.57,0.2,232.57,46.514,186.05599999999998
2615,11278,31,2,1306.96,0.0,2613.92,0.0,2613.92
2616,11279,13,1,1159.99,0.15,1159.99,173.9985,985.9915
2617,11279,12,1,1454.99,0.2,1454.99,290.998,1163.992
2618,11279,27,2,875.56,0.0,1751.12,0.0,1751.12
2619,11280,41,2,114.52,0.05,229.04,11.452,217.588
2620,11280,39,3,543.1,0.2,1629.3000000000002,325.86000000000007,1303.44
2621,11281,79,2,1747.49,0.1,3494.98,349.49800000000005,3145.482
2622,11281,63,1,1121.93,0.0,1121.93,0.0,1121.93
2623,11282,40,1,728.93,0.0,728.93,0.0,728.93
2624,11283,21,3,397.38,0.2,1192.1399999999999,238.428,953.7119999999999
2625,11283,32,1,1619.76,0.15,1619.76,242.964,1376.796
2626,11283,27,1,875.56,0.2,875.56,175.112,700.448
2627,11284,3,2,384.46,0.1,768.92,76.892,692.028
2628,11284,65,2,255.07,0.15,510.14,76.521,433.61899999999997
2629,11284,52,4,1003.82,0.0,4015.28,0.0,4015.28
2630,11284,17,1,185.05,0.1,185.05,18.505000000000003,166.54500000000002
2631,11285,63,2,1121.93,0.1,2243.86,224.38600000000002,2019.4740000000002
2632,11286,23,1,717.21,0.0,717.21,0.0,717.21
2633,11287,33,2,960.09,0.0,1920.18,0.0,1920.18
2634,11287,78,1,764.31,0.0,764.31,0.0,764.31
2635,11287,12,2,1454.99,0.05,2909.98,145.499,2764.481
2636,11288,5,5,287.49,0.2,1437.45,287.49,1149.96
2637,11288,32,2,1619.76,0.0,3239.52,0.0,3239.52
2638,11288,74,4,982.16,0.05,3928.64,196.43200000000002,3732.2079999999996
2639,11289,79,2,1747.49,0.15,3494.98,524.247,2970.733
2640,11289,40,2,728.93,0.1,1457.86,145.786,1312.0739999999998
2641,11290,60,1,1061.74,0.1,1061.74,106.174,955.566
2642,11290,44,4,643.3,0.0,2573.2,0.0,2573.2
2643,11290,43,2,443.69,0.15,887.38,133.107,754.273
2644,11290,69,1,400.9,0.15,400.9,60.13499999999999,340.765
2645,11291,21,2,397.38,0.1,794.76,79.476,715.284
2646,11291,29,1,143.1,0.0,143.1,0.0,143.1
2647,11292,35,4,264.34,0.1,1057.36,105.73599999999999,951.6239999999999
2648,11293,16,3,1663.9,0.0,4991.700000000001,0.0,4991.700000000001
2649,11293,44,2,643.3,0.1,1286.6,128.66,1157.9399999999998
2650,11293,58,3,704.5,0.1,2113.5,211.35000000000002,1902.15
2651,11294,69,1,400.9,0.15,400.9,60.13499999999999,340.765
2652,11294,19,1,1466.67,0.0,1466.67,0.0,1466.67
2653,11295,52,3,1003.82,0.05,3011.46,150.573,2860.887
2654,11295,70,1,570.36,0.2,570.36,114.072,456.288
2655,11295,78,1,764.31,0.0,764.31,0.0,764.31
2656,11295,33,3,960.09,0.1,2880.27,288.027,2592.243
2657,11296,22,1,440.08,0.0,440.08,0.0,440.08
2658,11297,14,3,220.63,0.0,661.89,0.0,661.89
2659,11297,29,1,143.1,0.15,143.1,21.465,121.63499999999999
2660,11298,7,2,434.89,0.05,869.78,43.489000000000004,826.2909999999999
2661,11298,10,1,1267.48,0.0,1267.48,0.0,1267.48
2662,11298,13,1,1159.99,0.1,1159.99,115.99900000000001,1043.991
2663,11299,25,2,1143.4,0.0,2286.8,0.0,2286.8
2664,11300,42,3,633.98,0.05,1901.94,95.09700000000001,1806.843
2665,11300,55,3,822.45,0.15,2467.3500000000004,370.1025,2097.2475000000004
2666,11301,9,2,945.88,0.2,1891.76,378.35200000000003,1513.408
2667,11301,21,2,397.38,0.0,794.76,0.0,794.76
2668,11301,75,2,785.88,0.05,1571.76,78.58800000000001,1493.172
2669,11302,41,1,114.52,0.05,114.52,5.726,108.794
2670,11302,49,1,1437.37,0.05,1437.37,71.8685,1365.5014999999999
2671,11303,11,1,147.62,0.0,147.62,0.0,147.62
2672,11303,39,1,543.1,0.0,543.1,0.0,543.1
2673,11304,52,1,1003.82,0.0,1003.82,0.0,1003.82
2674,11304,24,3,913.38,0.05,2740.14,137.007,2603.133
2675,11304,34,1,995.24,0.15,995.24,149.286,845.954
2676,11305,1,1,370.57,0.1,370.57,37.057,333.513
2677,11306,72,1,1622.44,0.05,1622.44,81.12200000000001,1541.318
2678,11306,69,1,400.9,0.15,400.9,60.13499999999999,340.765
2679,11306,74,1,982.16,0.0,982.16,0.0,982.16
2680,11306,52,2,1003.82,0.1,2007.64,200.764,1806.8760000000002
2681,11307,80,2,1568.67,0.0,3137.34,0.0,3137.34
2682,11307,31,3,1306.96,0.1,3920.88,392.088,3528.792
2683,11307,50,1,937.32,0.15,937.32,140.598,796.722
2684,11308,52,1,1003.82,0.05,1003.82,50.191,953.629
2685,11308,43,1,443.69,0.0,443.69,0.0,443.69
2686,11309,5,1,287.49,0.15,287.49,43.1235,244.3665
2687,11309,39,1,543.1,0.1,543.1,54.31,488.79
2688,11310,70,4,570.36,0.0,2281.44,0.0,2281.44
2689,11310,15,1,1582.56,0.2,1582.56,316.512,1266.048
2690,11310,39,2,543.1,0.15,1086.2,162.93,923.27
2691,11310,24,4,913.38,0.0,3653.52,0.0,3653.52
2692,11311,40,1,728.93,0.15,728.93,109.33949999999999,619.5905
2693,11312,63,2,1121.93,0.05,2243.86,112.19300000000001,2131.667
2694,11313,57,2,568.09,0.05,1136.18,56.809000000000005,1079.371
2695,11314,43,1,443.69,0.05,443.69,22.1845,421.5055
2696,11315,34,1,995.24,0.1,995.24,99.524,895.716
2697,11315,33,1,960.09,0.2,960.09,192.01800000000003,768.072
2698,11316,61,1,692.49,0.0,692.49,0.0,692.49
2699,11316,58,2,704.5,0.1,1409.0,140.9,1268.1
2700,11316,60,4,1061.74,0.0,4246.96,0.0,4246.96
2701,11316,36,1,849.55,0.1,849.55,84.955,764.5949999999999
2702,11317,17,4,185.05,0.15,740.2,111.03,629.1700000000001
2703,11317,55,1,822.45,0.0,822.45,0.0,822.45
2704,11317,53,1,1089.37,0.15,1089.37,163.4055,925.9644999999999
2705,11318,67,2,503.05,0.0,1006.1,0.0,1006.1
2706,11319,40,3,728.93,0.1,2186.79,218.679,1968.1109999999999
2707,11319,79,2,1747.49,0.05,3494.98,174.74900000000002,3320.2309999999998
2708,11320,80,3,1568.67,0.15,4706.01,705.9015,4000.1085000000003
2709,11320,6,5,872.54,0.0,4362.7,0.0,4362.7
2710,11321,8,1,706.54,0.0,706.54,0.0,706.54
2711,11322,76,1,1769.69,0.2,1769.69,353.93800000000005,1415.752
2712,11322,23,3,717.21,0.0,2151.63,0.0,2151.63
2713,11322,7,5,434.89,0.05,2174.45,108.7225,2065.7275
2714,11323,6,1,872.54,0.0,872.54,0.0,872.54
2715,11323,27,4,875.56,0.05,3502.24,175.112,3327.1279999999997
2716,11323,37,1,996.1,0.05,996.1,49.80500000000001,946.2950000000001
2717,11324,45,1,285.99,0.15,285.99,42.8985,243.0915
2718,11324,62,1,1776.81,0.05,1776.81,88.8405,1687.9695
2719,11324,17,2,185.05,0.0,370.1,0.0,370.1
2720,11325,50,1,937.32,0.05,937.32,46.86600000000001,890.4540000000001
2721,11325,7,1,434.89,0.0,434.89,0.0,434.89
2722,11326,61,2,692.49,0.0,1384.98,0.0,1384.98
2723,11326,52,3,1003.82,0.1,3011.46,301.146,2710.314
2724,11327,34,1,995.24,0.2,995.24,199.048,796.192
2725,11328,38,1,497.05,0.05,497.05,24.852500000000003,472.1975
2726,11328,63,1,1121.93,0.1,1121.93,112.19300000000001,1009.7370000000001
2727,11329,51,2,229.5,0.05,459.0,22.950000000000003,436.05
2728,11329,79,1,1747.49,0.05,1747.49,87.37450000000001,1660.1154999999999
2729,11330,2,2,559.18,0.0,1118.36,0.0,1118.36
2730,11330,52,3,1003.82,0.2,3011.46,602.292,2409.168
2731,11330,50,1,937.32,0.1,937.32,93.73200000000001,843.5880000000001
2732,11330,70,2,570.36,0.05,1140.72,57.036,1083.684
2733,11331,19,4,1466.67,0.0,5866.68,0.0,5866.68
2734,11331,39,1,543.1,0.1,543.1,54.31,488.79
2735,11331,25,4,1143.4,0.05,4573.6,228.68000000000004,4344.92
2736,11332,55,1,822.45,0.0,822.45,0.0,822.45
2737,11332,40,1,728.93,0.1,728.93,72.893,656.0369999999999
2738,11332,2,1,559.18,0.0,559.18,0.0,559.18
2739,11332,36,1,849.55,0.2,849.55,169.91,679.64
2740,11333,13,2,1159.99,0.15,2319.98,347.997,1971.983
2741,11333,29,4,143.1,0.0,572.4,0.0,572.4
2742,11333,40,1,728.93,0.05,728.93,36.4465,692.4834999999999
2743,11334,25,1,1143.4,0.0,1143.4,0.0,1143.4
2744,11335,57,5,568.09,0.1,2840.4500000000003,284.045,2556.405
2745,11335,77,2,272.71,0.0,545.42,0.0,545.42
2746,11336,25,1,1143.4,0.0,1143.4,0.0,1143.4
2747,11337,12,1,1454.99,0.1,1454.99,145.499,1309.491
2748,11338,54,1,1362.16,0.0,1362.16,0.0,1362.16
2749,11338,52,5,1003.82,0.05,5019.1,250.95500000000004,4768.145
2750,11339,4,4,232.57,0.0,930.28,0.0,930.28
2751,11339,19,2,1466.67,0.05,2933.34,146.667,2786.6730000000002
2752,11339,59,1,1190.98,0.1,1190.98,119.09800000000001,1071.882
2753,11340,33,1,960.09,0.0,960.09,0.0,960.09
2754,11340,22,1,440.08,0.15,440.08,66.012,374.068
2755,11341,64,4,488.03,0.0,1952.12,0.0,1952.12
2756,11342,47,2,1100.98,0.05,2201.96,110.09800000000001,2091.862
2757,11343,28,1,1365.65,0.1,1365.65,136.56500000000003,1229.085
2758,11344,31,3,1306.96,0.15,3920.88,588.132,3332.748
2759,11345,17,1,185.05,0.1,185.05,18.505000000000003,166.54500000000002
2760,11346,38,1,497.05,0.0,497.05,0.0,497.05
2761,11346,2,5,559.18,0.0,2795.8999999999996,0.0,2795.8999999999996
2762,11347,21,3,397.38,0.0,1192.1399999999999,0.0,1192.1399999999999
2763,11347,10,1,1267.48,0.1,1267.48,126.748,1140.732
2764,11347,61,1,692.49,0.1,692.49,69.24900000000001,623.241
2765,11348,25,1,1143.4,0.0,1143.4,0.0,1143.4
2766,11348,72,1,1622.44,0.0,1622.44,0.0,1622.44
2767,11349,4,2,232.57,0.0,465.14,0.0,465.14
2768,11349,5,1,287.49,0.1,287.49,28.749000000000002,258.741
2769,11350,60,1,1061.74,0.1,1061.74,106.174,955.566
2770,11351,26,1,714.53,0.0,714.53,0.0,714.53
2771,11351,39,3,543.1,0.1,1629.3000000000002,162.93000000000004,1466.3700000000001
2772,11351,19,1,1466.67,0.0,1466.67,0.0,1466.67
2773,11351,71,2,378.2,0.2,756.4,151.28,605.12
2774,11352,69,4,400.9,0.15,1603.6,240.53999999999996,1363.06
2775,11353,32,2,1619.76,0.05,3239.52,161.976,3077.544
2776,11353,6,1,872.54,0.1,872.54,87.254,785.286
2777,11353,1,2,370.57,0.05,741.14,37.057,704.083
2778,11354,74,3,982.16,0.15,2946.48,441.972,2504.508
2779,11354,12,1,1454.99,0.15,1454.99,218.2485,1236.7415
2780,11354,32,4,1619.76,0.0,6479.04,0.0,6479.04
2781,11354,56,1,299.44,0.1,299.44,29.944000000000003,269.496
2782,11355,56,1,299.44,0.05,299.44,14.972000000000001,284.468
2783,11355,53,3,1089.37,0.05,3268.1099999999997,163.4055,3104.7045
2784,11355,12,2,1454.99,0.1,2909.98,290.998,2618.982
2785,11356,27,1,875.56,0.0,875.56,0.0,875.56
2786,11357,79,3,1747.49,0.05,5242.47,262.12350000000004,4980.346500000001
2787,11357,31,1,1306.96,0.0,1306.96,0.0,1306.96
2788,11358,9,3,945.88,0.05,2837.64,141.882,2695.758
2789,11359,80,1,1568.67,0.05,1568.67,78.43350000000001,1490.2365
2790,11360,68,3,356.37,0.2,1069.1100000000001,213.82200000000003,855.2880000000001
2791,11361,51,3,229.5,0.0,688.5,0.0,688.5
2792,11361,62,1,1776.81,0.15,1776.81,266.5215,1510.2884999999999
2793,11361,13,4,1159.99,0.05,4639.96,231.99800000000002,4407.962
2794,11361,19,2,1466.67,0.0,2933.34,0.0,2933.34
2795,11362,33,1,960.09,0.05,960.09,48.00450000000001,912.0855
2796,11362,68,2,356.37,0.2,712.74,142.548,570.192
2797,11362,64,2,488.03,0.0,976.06,0.0,976.06
2798,11362,19,5,1466.67,0.0,7333.35,0.0,7333.35
2799,11363,16,1,1663.9,0.05,1663.9,83.19500000000001,1580.7050000000002
2800,11364,59,3,1190.98,0.0,3572.94,0.0,3572.94
2801,11364,78,3,764.31,0.05,2292.93,114.6465,2178.2835
2802,11365,20,2,1367.01,0.0,2734.02,0.0,2734.02
2803,11365,77,3,272.71,0.15,818.1299999999999,122.71949999999998,695.4105
2804,11365,60,1,1061.74,0.05,1061.74,53.087,1008.653
2805,11365,15,5,1582.56,0.1,7912.799999999999,791.28,7121.5199999999995
2806,11366,7,3,434.89,0.05,1304.67,65.2335,1239.4365
2807,11366,59,1,1190.98,0.0,1190.98,0.0,1190.98
2808,11367,53,1,1089.37,0.1,1089.37,108.937,980.4329999999999
2809,11367,38,3,497.05,0.1,1491.15,149.115,1342.035
2810,11368,79,2,1747.49,0.0,3494.98,0.0,3494.98
2811,11368,74,2,982.16,0.05,1964.32,98.21600000000001,1866.1039999999998
2812,11369,2,5,559.18,0.15,2795.8999999999996,419.38499999999993,2376.515
2813,11369,31,1,1306.96,0.1,1306.96,130.696,1176.2640000000001
2814,11369,8,1,706.54,0.1,706.54,70.654,635.886
2815,11370,57,2,568.09,0.15,1136.18,170.427,965.753
2816,11370,70,1,570.36,0.1,570.36,57.036,513.3240000000001
2817,11371,28,1,1365.65,0.05,1365.65,68.28250000000001,1297.3675
2818,11371,5,3,287.49,0.0,862.47,0.0,862.47
2819,11371,14,1,220.63,0.05,220.63,11.031500000000001,209.5985
2820,11372,32,5,1619.76,0.1,8098.8,809.8800000000001,7288.92
2821,11372,50,3,937.32,0.1,2811.96,281.196,2530.764
2822,11373,36,2,849.55,0.05,1699.1,84.955,1614.145
2823,11374,32,1,1619.76,0.0,1619.76,0.0,1619.76
2824,11375,22,1,440.08,0.1,440.08,44.008,396.072
2825,11376,43,5,443.69,0.15,2218.45,332.7675,1885.6825
